"organisation_name","organisation_uuid","project_name","project_uuid","framework","site_name","country_code","site_report_due_date","tree_species_uuid","tree_species_name","amount","collection"
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-01-31",b19061d3-a2f9-4d1e-932b-344427a941db,Milicia excelsa,2062,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-01-31",e5a7b1c7-de44-4be8-a723-d5b4d6a39284,Markhamia lutea,2320,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-01-31",a6b41d86-a2d6-4b4a-9ee6-748fc35537bd,Terminalia superba,3670,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-01-31","46862b13-1d81-403b-a48a-2db6c277f98f",Eucalyptus grandis,17202,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-01-31","66bdb326-de7c-4057-bd57-05372fc3c977",Coffea canephora,2800,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kakumiro District,UG,"2023-01-31",c4a56a67-95b6-4546-93ff-2ca8b85d0b0d,Khaya anthotheca,10,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kakumiro District,UG,"2023-01-31","2a2b67f6-9a06-483d-bfa5-c156aa352d25",Maesopsis eminii,5800,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kakumiro District,UG,"2023-01-31",f29791ae-d10e-4bb3-bc0b-ab8cc87cdb2c,Cordia millenii,3805,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kakumiro District,UG,"2023-01-31",e29b95ea-c7a0-4b8a-a07c-f2fd3adebf81,Milicia excelsa,9650,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kakumiro District,UG,"2023-01-31",a80d1431-1f4d-45b2-a418-10770fe885a7,Markhamia lutea,4050,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kakumiro District,UG,"2023-01-31",f937e0fa-1664-45cf-ae56-ef9e2db507bf,Terminalia superba,5150,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kakumiro District,UG,"2023-01-31","4686d7f8-e1df-45d6-8279-ca6c6d83ad32",Eucalyptus grandis,2500,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kakumiro District,UG,"2023-01-31","4acbeab4-d682-4507-9893-a1a35781e4ae",Coffea canephora,4800,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-07-30","10a9e914-2580-4669-871d-8fd12e4e8cf4",Khaya anthotheca,35321,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-07-30","5a740f88-37b7-4bbd-9c01-54350404d253",Maesopsis eminii,26927,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-07-30","7c7825c0-84e7-4b99-b587-09bf247222e8",Cordia millenii,11676,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-07-30","29652289-3a17-44c8-8005-d822a22957f3",Milicia excelsa,14310,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-07-30","4a466f27-b6e7-4c63-b8b5-ef6828aaeb6b",Markhamia lutea,999,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-07-30","1eee59b8-e467-4672-bc7c-72201927e566",Prunus Africana,11700,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-07-30","727dec05-f90c-497c-8d39-ab0e5cf1b123",Terminalia superba,12218,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-07-30","60f19e2c-fa5d-4376-8055-c2304e2f0dcb",Eucalyptus grandis,54200,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2023-07-30","34b8526a-b745-480f-8965-c0fdbc8938de",Coffea canephora,82160,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-07-30",b20609f7-d9e1-4d5a-a215-07462b8e633e,Khaya anthotheca,17839,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-07-30","98a4d2ac-63ff-4026-9f44-6f17e9614126",Maesopsis eminii,19370,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-07-30",b9ce301a-0e0c-4620-b03d-2997b69005aa,Cordia millenii,8870,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-07-30","8e9ae838-456d-4b7b-9485-6f0aebb64cdd",Milicia excelsa,9095,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-07-30","75eb3063-21ee-4f8e-8ca3-3ad14816963b",Prunus africana,7009,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-07-30",fd7081b2-e82b-4baf-84af-ba8e3e4a0710,Terminalia superba,18865,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-07-30",b0240c45-3418-4209-8de1-0f74fe901013,Eucalyptus grandis,36850,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2023-07-30","8060fc56-c1d0-4916-9c81-5003797b2c51",Coffea canephora,57735,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-07-30","312bc8e1-6324-4801-a16c-d343be3f380a",Khaya anthotheca,3230,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-07-30","3684c43c-a844-4bb4-9939-7395ee8dab7e",Maesopsis eminii,3300,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-07-30",db2ad952-3fea-4982-8af8-5e9cca030ffc,Cordia millenii,1806,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-07-30","8e6ce8c3-4159-4ced-91bd-88555fa29c21",Milicia excelsa,795,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-07-30",a68a6214-e7d7-4ca6-90c7-5158bfaa166f,Prunus africana,120,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-07-30","97570748-74fb-4197-9e89-693a6adf54cd",Terminalia superba,9800,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-07-30","752bfe57-2c62-4373-9163-d6d5b1d461b6",Eucalyptus grandis,700,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2023-07-30","27c499a2-fd63-4866-a30b-092ea7ecdcdd",Coffea canephora,1850,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2024-02-01",ca45197a-0ce7-410c-8372-edf9742cbbe2,Khaya anthotheca,9000,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2024-02-01",af65451e-2363-4e70-b9df-6a835fb87c35,Maesopsis eminii,47370,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2024-02-01",d67c27d2-5ec7-48ed-98d4-b3d378e6791a,Albizia coriaria,1993,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2024-02-01","4a0f2cf3-4092-4aec-9c26-a77255b6548c",Milicia excelsa,4150,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2024-02-01",e46f8161-1a7e-488d-af16-74c64d98e6cb,Markhamia lutea,6480,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2024-02-01","197d6593-3554-4a39-b734-8be0a1511c9a",Prunus africana,40710,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2024-02-01","981d99ad-12cd-4af8-b4fc-7e5b512196ed",Terminalia superba,19570,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2024-02-01",b49175ec-ce88-4522-951d-74be815cf40a,Eucalyptus grandis,45065,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Hoima District,UG,"2024-02-01","544614ed-ac6d-4589-a8d8-324509ab6449",Coffea canephora,109900,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01","64643f07-b0f3-4985-8bb4-831a3a9fd6ee",Khaya anthotheca,6990,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01","8eab79a0-ff18-474b-ae5d-71268a4094f4",Maesopsis eminii,24015,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01",e569b127-2dbe-4173-b345-34b988673bdc,Cordia millenii,80,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01",f599887b-d198-4bf6-a375-b09ee9c12114,Albizia coriaria,4650,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01","1a432788-39c0-445e-abf0-bfd6ca29730a",Milicia excelsa,7577,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01",f718025d-5c2d-4f41-bd19-6038c14ea454,Markhamia lutea,1660,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01","34e40589-d4c6-4336-bc00-6b810b968147",Prunus africana,18542,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01","5e62e16d-54be-4dae-b9be-7628e9db8c06",Terminalia superba,13715,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01","6e3c5a84-d1de-4173-b640-9fd3bb009433",Eucalyptus grandis,22470,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Kikuube District,UG,"2024-02-01","75417253-b965-430e-aa2f-cef11a85b9ed",Coffea canephora,62820,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01","5d5f779c-0508-4b6f-8a85-93fec6d9498d",Khaya anthotheca,7800,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01","73017af0-7158-4f07-818e-1686fe17f4e7",Maesopsis eminii,15869,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01","0259a423-9456-4ed8-83e6-5af8597804d6",Cordia millenii,50,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01","19fe5780-fb10-4bde-9150-b5ba7d0bf347",Albizia coriaria,550,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01","03b5a160-7784-4cce-8fb2-d92be3796cbf",Milicia excelsa,200,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01","956f3f1b-cf2c-49e0-bcfa-7d3de1761eb1",Markhamia lutea,6276,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01","8a922b4a-a8bf-4bec-a691-7d5b7ce089ce",Prunus africana,6980,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01","81ab26ac-56fa-4472-ab73-a402083506bf",Terminalia superba,18360,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01",a6b1bf56-d713-40a6-b1c9-19fed700fbfb,Eucalyptus grandis,12310,tree-planted
The Bulindi Chimpanzee & Community Project (BCCP),"15c17604-d395-11ed-8014-0682e69bfbec",Bulindi Chimpanzee and Community Project,"389aad5b-6577-4cea-bf9f-446dcfd94966",terrafund,BCCP - Masindi District,UG,"2024-02-01",d2c8a1f0-6c32-47ea-92f3-2c91f1ef7dda,Coffea canephora,6350,tree-planted
